event_id,date,hour,lat,lon,area_ha,y_gt10ha,y_gt100ha,comuna,region,temporada,split
257,2014-12-07,16,-32.96528,-71.3675,7.17,0,0,Limache,Valparaíso,2014 al 2015,train
258,2014-12-07,17,-33.05917,-71.50944,0.02,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
259,2014-12-07,17,-33.02389,-71.40722,2.8,0,0,Quilpué,Valparaíso,2014 al 2015,train
260,2014-12-07,18,-33.04667,-71.48306,0.19,0,0,Quilpué,Valparaíso,2014 al 2015,train
261,2014-12-08,14,-32.90139,-71.25583,2.2,0,0,Quillota,Valparaíso,2014 al 2015,train
262,2014-12-08,14,-33.12639,-71.56861,0.2,0,0,Valparaíso,Valparaíso,2014 al 2015,train
263,2014-12-08,19,-33.61583,-71.59306,0.4,0,0,San Antonio,Valparaíso,2014 al 2015,train
264,2014-12-08,19,-33.03306,-71.39167,0.4,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
265,2014-12-08,20,-33.56528,-71.60083,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
266,2014-12-09,14,-33.57806,-71.60028,1.7,0,0,San Antonio,Valparaíso,2014 al 2015,train
267,2014-12-09,16,-33.06056,-71.44167,0.1,0,0,Quilpué,Valparaíso,2014 al 2015,train
268,2014-12-10,14,-32.8275,-71.0,2.0,0,0,Llay-Llay,Valparaíso,2014 al 2015,train
269,2014-12-10,15,-32.87083,-71.24806,0.05,0,0,Quillota,Valparaíso,2014 al 2015,train
270,2014-12-10,16,-33.20667,-71.49556,0.11,0,0,Casablanca,Valparaíso,2014 al 2015,train
271,2014-12-10,16,-33.12417,-71.58194,0.01,0,0,Valparaíso,Valparaíso,2014 al 2015,train
272,2014-12-10,16,-32.80139,-71.20306,0.06,0,0,Calera,Valparaíso,2014 al 2015,train
273,2014-12-10,22,-33.02972,-71.47861,0.2,0,0,Quilpué,Valparaíso,2014 al 2015,train
274,2014-12-11,16,-33.05556,-71.64333,0.08,0,0,Valparaíso,Valparaíso,2014 al 2015,train
275,2014-12-11,16,-33.05917,-71.46944,0.22,0,0,Quilpué,Valparaíso,2014 al 2015,train
276,2014-12-12,0,-33.10722,-71.55472,0.25,0,0,Valparaíso,Valparaíso,2014 al 2015,train
277,2014-12-12,1,-33.05611,-71.44056,0.04,0,0,Quilpué,Valparaíso,2014 al 2015,train
278,2014-12-12,7,-33.10722,-71.55361,0.01,0,0,Valparaíso,Valparaíso,2014 al 2015,train
279,2014-12-12,12,-33.02528,-71.34722,0.13,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
280,2014-12-12,15,-32.95806,-71.5375,0.24,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
281,2014-12-12,16,-33.05944,-71.47083,0.5,0,0,Quilpué,Valparaíso,2014 al 2015,train
282,2014-12-12,18,-33.06861,-71.38944,0.25,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
283,2014-12-12,18,-33.01194,-71.47306,0.7,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
284,2014-12-12,19,-33.18583,-71.23972,0.05,0,0,Quilpué,Valparaíso,2014 al 2015,train
285,2014-12-13,11,-33.12444,-71.55,0.02,0,0,Valparaíso,Valparaíso,2014 al 2015,train
286,2014-12-13,12,-32.83333,-71.15417,1.7,0,0,Calera,Valparaíso,2014 al 2015,train
287,2014-12-13,13,-33.02417,-71.41583,1.7,0,0,Quilpué,Valparaíso,2014 al 2015,train
288,2014-12-13,17,-33.20833,-71.49306,0.07,0,0,Casablanca,Valparaíso,2014 al 2015,train
289,2014-12-13,19,-33.20806,-71.49222,0.02,0,0,Casablanca,Valparaíso,2014 al 2015,train
290,2014-12-13,22,-32.99806,-71.50389,0.1,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
291,2014-12-14,15,-33.61528,-71.59417,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
292,2014-12-14,18,-33.55167,-71.5725,0.2,0,0,Cartagena,Valparaíso,2014 al 2015,train
293,2014-12-14,21,-33.07583,-71.64944,0.18,0,0,Valparaíso,Valparaíso,2014 al 2015,train
294,2014-12-15,13,-33.56833,-71.60194,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
295,2014-12-15,15,-32.56444,-71.26722,0.04,0,0,Zapallar,Valparaíso,2014 al 2015,train
296,2014-12-15,18,-33.61056,-71.59389,1.3,0,0,San Antonio,Valparaíso,2014 al 2015,train
297,2014-12-15,18,-33.61556,-71.59389,1.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
298,2014-12-16,12,-33.43222,-71.62333,0.1,0,0,El Quisco,Valparaíso,2014 al 2015,train
299,2014-12-16,13,-33.10389,-71.55972,0.15,0,0,Valparaíso,Valparaíso,2014 al 2015,train
300,2014-12-16,14,-33.61444,-71.59472,0.8,0,0,San Antonio,Valparaíso,2014 al 2015,train
301,2014-12-16,15,-32.77333,-71.19361,0.73,0,0,Calera,Valparaíso,2014 al 2015,train
302,2014-12-16,15,-33.39833,-71.65222,0.3,0,0,El Quisco,Valparaíso,2014 al 2015,train
303,2014-12-16,15,-33.07167,-71.43278,0.77,0,0,Quilpué,Valparaíso,2014 al 2015,train
304,2014-12-16,16,-33.37667,-71.65583,0.4,0,0,Algarrobo,Valparaíso,2014 al 2015,train
305,2014-12-16,16,-33.11333,-71.58472,4.2,0,0,Valparaíso,Valparaíso,2014 al 2015,train
306,2014-12-16,17,-32.86472,-71.24389,1.87,0,0,Quillota,Valparaíso,2014 al 2015,train
307,2014-12-16,18,-33.57194,-71.61611,0.01,0,0,San Antonio,Valparaíso,2014 al 2015,train
308,2014-12-17,11,-33.8625,-71.72917,2.3,0,0,Santo Domingo,Valparaíso,2014 al 2015,train
309,2014-12-17,13,-32.86639,-71.49111,0.7,0,0,Quintero,Valparaíso,2014 al 2015,train
310,2014-12-17,14,-33.45778,-71.62861,0.04,0,0,El Tabo,Valparaíso,2014 al 2015,train
311,2014-12-17,16,-33.0575,-71.34083,2.1,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
312,2014-12-17,19,-32.745,-71.47917,0.1,0,0,Puchuncavi,Valparaíso,2014 al 2015,train
313,2014-12-18,7,-32.84306,-71.13583,0.06,0,0,Calera,Valparaíso,2014 al 2015,train
314,2014-12-18,8,-33.20306,-71.49833,2.45,0,0,Valparaíso,Valparaíso,2014 al 2015,train
315,2014-12-18,15,-32.43444,-71.31194,0.04,0,0,Papudo,Valparaíso,2014 al 2015,train
316,2014-12-18,16,-33.55917,-71.60889,0.04,0,0,Cartagena,Valparaíso,2014 al 2015,train
317,2014-12-18,16,-33.62139,-71.60306,2.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
318,2014-12-18,16,-33.62361,-71.60222,3.0,0,0,San Antonio,Valparaíso,2014 al 2015,train
319,2014-12-19,12,-33.30583,-71.62944,1.5,0,0,Algarrobo,Valparaíso,2014 al 2015,train
320,2014-12-19,13,-33.03222,-71.39639,0.1,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
321,2014-12-19,15,-32.435,-71.02306,1.6,0,0,Cabildo,Valparaíso,2014 al 2015,train
322,2014-12-19,16,-32.92028,-71.48389,3.45,0,0,Quintero,Valparaíso,2014 al 2015,train
323,2014-12-19,17,-33.58722,-71.59806,0.02,0,0,San Antonio,Valparaíso,2014 al 2015,train
324,2014-12-19,17,-33.11278,-71.58,0.1,0,0,Valparaíso,Valparaíso,2014 al 2015,train
325,2014-12-19,18,-33.00861,-71.52972,0.02,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
326,2014-12-19,19,-33.00694,-71.52833,0.03,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
327,2014-12-20,12,-33.63611,-71.60472,0.05,0,0,Santo Domingo,Valparaíso,2014 al 2015,train
328,2014-12-21,15,-32.84639,-71.2525,0.1,0,0,Quillota,Valparaíso,2014 al 2015,train
329,2014-12-21,16,-32.44111,-71.23667,0.6,0,0,La Ligua,Valparaíso,2014 al 2015,train
330,2014-12-21,18,-33.13778,-71.67444,0.26,0,0,Valparaíso,Valparaíso,2014 al 2015,train
331,2014-12-21,19,-33.56,-71.60722,0.3,0,0,Cartagena,Valparaíso,2014 al 2015,train
332,2014-12-22,0,-33.0275,-71.40556,0.6,0,0,Quilpué,Valparaíso,2014 al 2015,train
333,2014-12-22,8,-33.13917,-71.675,0.15,0,0,Valparaíso,Valparaíso,2014 al 2015,train
334,2014-12-22,11,-32.92361,-71.42528,0.75,0,0,Limache,Valparaíso,2014 al 2015,train
335,2014-12-22,13,-33.60722,-71.58528,1.0,0,0,San Antonio,Valparaíso,2014 al 2015,train
336,2014-12-22,14,-33.02083,-71.42194,102.0,1,1,Quilpué,Valparaíso,2014 al 2015,train
337,2014-12-22,14,-33.02528,-71.41028,26.2,1,0,Quilpué,Valparaíso,2014 al 2015,train
338,2014-12-22,14,-32.92333,-71.42694,1.9,0,0,Limache,Valparaíso,2014 al 2015,train
339,2014-12-22,14,-33.05194,-71.59639,1.2,0,0,Valparaíso,Valparaíso,2014 al 2015,train
340,2014-12-22,16,-32.78417,-71.13583,820.0,1,1,Hijuelas,Valparaíso,2014 al 2015,train
341,2014-12-22,16,-33.06278,-71.575,2.3,0,0,Valparaíso,Valparaíso,2014 al 2015,train
342,2014-12-22,17,-33.0375,-71.48944,0.6,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
343,2014-12-22,18,-32.43528,-71.31194,3.5,0,0,Papudo,Valparaíso,2014 al 2015,train
344,2014-12-22,18,-33.05306,-71.34667,0.08,0,0,Quilpué,Valparaíso,2014 al 2015,train
345,2014-12-23,9,-32.97417,-71.31833,0.6,0,0,Limache,Valparaíso,2014 al 2015,train
346,2014-12-23,14,-33.44667,-71.49028,1.7,0,0,Casablanca,Valparaíso,2014 al 2015,train
347,2014-12-23,15,-33.20583,-71.23944,0.02,0,0,Quilpué,Valparaíso,2014 al 2015,train
348,2014-12-23,15,-33.125,-71.58389,0.5,0,0,Valparaíso,Valparaíso,2014 al 2015,train
349,2014-12-23,15,-33.12583,-71.58944,1.7,0,0,Valparaíso,Valparaíso,2014 al 2015,train
350,2014-12-23,16,-33.12583,-71.595,0.03,0,0,Valparaíso,Valparaíso,2014 al 2015,train
351,2014-12-23,17,-33.61583,-71.59278,0.05,0,0,San Antonio,Valparaíso,2014 al 2015,train
352,2014-12-23,18,-33.56167,-71.60139,0.4,0,0,San Antonio,Valparaíso,2014 al 2015,train
353,2014-12-23,18,-32.83583,-71.24028,1.0,0,0,La Cruz,Valparaíso,2014 al 2015,train
354,2014-12-23,18,-33.61583,-71.59306,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
355,2014-12-23,18,-32.23694,-70.87556,37.98,1,0,Petorca,Valparaíso,2014 al 2015,train
356,2014-12-23,18,-33.04444,-71.3425,0.2,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
357,2014-12-23,19,-33.06694,-71.49667,0.03,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
358,2014-12-24,13,-33.63056,-71.54528,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
359,2014-12-24,14,-33.10944,-71.55722,0.01,0,0,Valparaíso,Valparaíso,2014 al 2015,train
360,2014-12-24,14,-33.02167,-71.42778,0.05,0,0,Quilpué,Valparaíso,2014 al 2015,train
361,2014-12-24,17,-33.5975,-71.58472,0.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
362,2014-12-24,17,-33.58417,-71.59389,2.0,0,0,San Antonio,Valparaíso,2014 al 2015,train
363,2014-12-25,13,-33.61444,-71.59556,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
364,2014-12-25,14,-33.12444,-71.58306,0.1,0,0,Valparaíso,Valparaíso,2014 al 2015,train
365,2014-12-25,15,-33.02806,-71.40167,0.25,0,0,Quilpué,Valparaíso,2014 al 2015,train
366,2014-12-25,17,-32.99861,-71.25972,0.2,0,0,Limache,Valparaíso,2014 al 2015,train
367,2014-12-25,18,-33.53889,-71.58472,0.4,0,0,Cartagena,Valparaíso,2014 al 2015,train
368,2014-12-25,23,-33.02722,-71.40139,0.04,0,0,Quilpué,Valparaíso,2014 al 2015,train
369,2014-12-26,3,-33.06583,-71.58111,0.05,0,0,Valparaíso,Valparaíso,2014 al 2015,train
370,2014-12-26,13,-33.06472,-71.20972,0.05,0,0,Limache,Valparaíso,2014 al 2015,train
371,2014-12-26,14,-33.06,-71.50222,0.06,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
372,2014-12-26,16,-33.0325,-71.41111,0.08,0,0,Quilpué,Valparaíso,2014 al 2015,train
373,2014-12-26,18,-33.56444,-71.60111,1.9,0,0,San Antonio,Valparaíso,2014 al 2015,train
374,2014-12-26,19,-33.0325,-71.39583,0.4,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
375,2014-12-26,21,-33.57111,-71.61611,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
376,2014-12-27,13,-32.46389,-71.255,71.5,1,0,La Ligua,Valparaíso,2014 al 2015,train
377,2014-12-27,16,-33.04417,-71.65278,0.08,0,0,Valparaíso,Valparaíso,2014 al 2015,train
378,2014-12-27,17,-32.45694,-71.27472,2.2,0,0,La Ligua,Valparaíso,2014 al 2015,train
379,2014-12-27,17,-32.45083,-71.31111,0.67,0,0,La Ligua,Valparaíso,2014 al 2015,train
380,2014-12-27,18,-32.4175,-71.30333,0.15,0,0,La Ligua,Valparaíso,2014 al 2015,train
381,2014-12-28,11,-32.79056,-71.22694,3.5,0,0,Calera,Valparaíso,2014 al 2015,train
382,2014-12-28,13,-32.82611,-71.05806,0.19,0,0,Hijuelas,Valparaíso,2014 al 2015,train
383,2014-12-28,13,-33.29917,-71.53806,6.9,0,0,Algarrobo,Valparaíso,2014 al 2015,train
384,2014-12-28,17,-33.74556,-71.43944,19.5,1,0,San Antonio,Valparaíso,2014 al 2015,train
385,2014-12-29,9,-32.95444,-71.49111,0.95,0,0,Concón,Valparaíso,2014 al 2015,train
386,2014-12-29,10,-33.60694,-71.5975,0.02,0,0,San Antonio,Valparaíso,2014 al 2015,train
387,2014-12-29,11,-33.56444,-71.60222,0.05,0,0,San Antonio,Valparaíso,2014 al 2015,train
388,2014-12-29,12,-33.17056,-71.35444,2.15,0,0,Quilpué,Valparaíso,2014 al 2015,train
389,2014-12-29,12,-32.93333,-71.47639,1.06,0,0,Concón,Valparaíso,2014 al 2015,train
390,2014-12-29,14,-33.58472,-71.59389,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
391,2014-12-29,15,-32.8075,-71.24139,3.9,0,0,La Cruz,Valparaíso,2014 al 2015,train
392,2014-12-29,17,-33.0425,-71.64722,0.02,0,0,Valparaíso,Valparaíso,2014 al 2015,train
393,2014-12-29,18,-32.99694,-71.50889,0.03,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
394,2014-12-29,19,-33.17111,-71.35417,0.03,0,0,Quilpué,Valparaíso,2014 al 2015,train
395,2014-12-30,12,-33.71694,-71.50833,6.3,0,0,San Antonio,Valparaíso,2014 al 2015,train
396,2014-12-30,14,-32.44361,-71.26167,0.21,0,0,La Ligua,Valparaíso,2014 al 2015,train
397,2014-12-30,15,-32.87056,-71.23417,2.24,0,0,Quillota,Valparaíso,2014 al 2015,train
398,2014-12-30,21,-33.03806,-71.65306,0.2,0,0,Valparaíso,Valparaíso,2014 al 2015,train
399,2014-12-31,11,-33.02972,-71.49278,0.02,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
400,2014-12-31,12,-32.77917,-71.21722,0.86,0,0,Calera,Valparaíso,2014 al 2015,train
401,2014-12-31,13,-32.44139,-71.25389,0.3,0,0,La Ligua,Valparaíso,2014 al 2015,train
402,2014-12-31,17,-32.68306,-71.40639,0.22,0,0,Puchuncavi,Valparaíso,2014 al 2015,train
403,2014-12-31,19,-32.85694,-70.45806,0.52,0,0,San Esteban,Valparaíso,2014 al 2015,train
404,2014-12-31,19,-33.00583,-71.52361,0.05,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
405,2014-12-31,19,-33.15389,-71.57389,2.0,0,0,Valparaíso,Valparaíso,2014 al 2015,train
406,2015-01-01,12,-33.07333,-71.64278,0.1,0,0,Valparaíso,Valparaíso,2014 al 2015,train
407,2015-01-01,14,-33.72333,-71.45,66.0,1,0,San Antonio,Valparaíso,2014 al 2015,train
408,2015-01-01,14,-32.77667,-71.21361,0.37,0,0,Calera,Valparaíso,2014 al 2015,train
409,2015-01-01,15,-33.11222,-71.55833,0.18,0,0,Valparaíso,Valparaíso,2014 al 2015,train
410,2015-01-01,15,-33.71583,-71.50833,0.5,0,0,San Antonio,Valparaíso,2014 al 2015,train
411,2015-01-01,15,-33.19333,-71.28111,0.1,0,0,Quilpué,Valparaíso,2014 al 2015,train
412,2015-01-01,15,-33.05694,-71.56,0.03,0,0,Valparaíso,Valparaíso,2014 al 2015,train
413,2015-01-01,16,-33.03778,-71.20806,1.6,0,0,Limache,Valparaíso,2014 al 2015,train
414,2015-01-01,16,-33.07889,-71.41472,0.16,0,0,Quilpué,Valparaíso,2014 al 2015,train
415,2015-01-01,17,-33.61889,-71.5875,7.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
416,2015-01-01,18,-33.59056,-71.58556,0.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
417,2015-01-01,18,-33.1125,-71.55889,0.03,0,0,Valparaíso,Valparaíso,2014 al 2015,train
418,2015-01-01,18,-32.98083,-71.48778,0.16,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
419,2015-01-01,20,-33.12194,-71.54944,0.05,0,0,Valparaíso,Valparaíso,2014 al 2015,train
420,2015-01-02,12,-33.03444,-71.28528,0.1,0,0,Limache,Valparaíso,2014 al 2015,train
421,2015-01-02,14,-33.01861,-71.38778,0.08,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
422,2015-01-02,16,-33.74056,-71.43667,9.0,0,0,San Antonio,Valparaíso,2014 al 2015,train
423,2015-01-02,22,-33.58,-71.57583,0.96,0,0,San Antonio,Valparaíso,2014 al 2015,train
424,2015-01-03,12,-33.57806,-71.57361,3.6,0,0,San Antonio,Valparaíso,2014 al 2015,train
425,2015-01-03,13,-33.62028,-71.60361,3.5,0,0,San Antonio,Valparaíso,2014 al 2015,train
426,2015-01-03,13,-33.58611,-71.58556,3.1,0,0,San Antonio,Valparaíso,2014 al 2015,train
427,2015-01-03,14,-33.01111,-71.18583,0.04,0,0,Olmué,Valparaíso,2014 al 2015,train
428,2015-01-03,14,-33.04278,-71.3475,0.16,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
429,2015-01-03,18,-32.78583,-71.15694,0.05,0,0,Hijuelas,Valparaíso,2014 al 2015,train
430,2015-01-03,19,-32.83889,-71.09028,0.7,0,0,Hijuelas,Valparaíso,2014 al 2015,train
431,2015-01-03,21,-33.05778,-71.48278,0.01,0,0,Quilpué,Valparaíso,2014 al 2015,train
432,2015-01-04,10,-33.5675,-71.62028,0.3,0,0,San Antonio,Valparaíso,2014 al 2015,train
433,2015-01-04,15,-33.59611,-71.58417,1.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
434,2015-01-04,16,-33.03694,-71.64944,0.06,0,0,Valparaíso,Valparaíso,2014 al 2015,train
435,2015-01-04,16,-33.105,-71.56028,0.03,0,0,Valparaíso,Valparaíso,2014 al 2015,train
436,2015-01-04,17,-33.54667,-71.58139,0.1,0,0,Cartagena,Valparaíso,2014 al 2015,train
437,2015-01-04,19,-33.54361,-71.57417,0.42,0,0,Cartagena,Valparaíso,2014 al 2015,train
438,2015-01-04,21,-33.10639,-71.55222,0.36,0,0,Valparaíso,Valparaíso,2014 al 2015,train
439,2015-01-05,12,-32.83944,-71.22333,0.4,0,0,La Cruz,Valparaíso,2014 al 2015,train
440,2015-01-05,16,-32.86694,-71.24444,0.3,0,0,Quillota,Valparaíso,2014 al 2015,train
441,2015-01-05,17,-32.78472,-71.15611,11.66,1,0,Hijuelas,Valparaíso,2014 al 2015,train
442,2015-01-06,15,-33.30972,-71.44444,0.07,0,0,Casablanca,Valparaíso,2014 al 2015,train
443,2015-01-06,15,-33.14972,-71.55111,0.01,0,0,Valparaíso,Valparaíso,2014 al 2015,train
444,2015-01-06,17,-33.87083,-71.67194,0.1,0,0,Santo Domingo,Valparaíso,2014 al 2015,train
445,2015-01-06,17,-33.61194,-71.59333,0.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
446,2015-01-06,18,-33.62333,-71.60222,0.2,0,0,San Antonio,Valparaíso,2014 al 2015,train
447,2015-01-07,15,-32.80722,-71.21028,0.37,0,0,La Cruz,Valparaíso,2014 al 2015,train
448,2015-01-07,17,-33.55944,-71.60833,1.2,0,0,Cartagena,Valparaíso,2014 al 2015,train
449,2015-01-07,21,-33.12194,-71.54917,0.02,0,0,Valparaíso,Valparaíso,2014 al 2015,train
450,2015-01-08,12,-33.18333,-71.52722,47.0,1,0,Valparaíso,Valparaíso,2014 al 2015,train
451,2015-01-08,12,-33.11778,-71.53556,0.09,0,0,Valparaíso,Valparaíso,2014 al 2015,train
452,2015-01-08,12,-33.56333,-71.60111,0.4,0,0,San Antonio,Valparaíso,2014 al 2015,train
453,2015-01-08,14,-33.26861,-71.36944,0.5,0,0,Casablanca,Valparaíso,2014 al 2015,train
454,2015-01-08,15,-33.56361,-71.59083,0.65,0,0,San Antonio,Valparaíso,2014 al 2015,train
455,2015-01-08,16,-32.88722,-71.25583,0.3,0,0,Quillota,Valparaíso,2014 al 2015,train
456,2015-01-08,17,-33.20528,-71.49528,0.3,0,0,Valparaíso,Valparaíso,2014 al 2015,train
457,2015-01-08,18,-32.80333,-71.20389,27.3,1,0,Calera,Valparaíso,2014 al 2015,train
458,2015-01-08,19,-33.07472,-71.36722,0.2,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
459,2015-01-09,0,-32.82639,-71.52694,2.6,0,0,Quintero,Valparaíso,2014 al 2015,train
460,2015-01-09,15,-33.31361,-71.39389,37.2,1,0,Casablanca,Valparaíso,2014 al 2015,train
461,2015-01-09,15,-32.81333,-71.24111,0.07,0,0,La Cruz,Valparaíso,2014 al 2015,train
462,2015-01-09,17,-33.07889,-71.64667,0.1,0,0,Valparaíso,Valparaíso,2014 al 2015,train
463,2015-01-09,19,-33.06417,-71.53111,0.07,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
464,2015-01-10,0,-32.99222,-71.50361,0.15,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
465,2015-01-10,15,-32.85667,-71.26139,9.0,0,0,Quillota,Valparaíso,2014 al 2015,train
466,2015-01-10,16,-33.15472,-71.57417,0.01,0,0,Valparaíso,Valparaíso,2014 al 2015,train
467,2015-01-11,0,-33.10944,-71.56417,0.05,0,0,Valparaíso,Valparaíso,2014 al 2015,train
468,2015-01-11,12,-33.04861,-71.10111,0.04,0,0,Olmué,Valparaíso,2014 al 2015,train
469,2015-01-11,14,-33.62694,-71.59278,0.4,0,0,San Antonio,Valparaíso,2014 al 2015,train
470,2015-01-11,15,-33.44917,-71.66778,0.4,0,0,El Tabo,Valparaíso,2014 al 2015,train
471,2015-01-11,15,-33.53194,-71.50306,4.0,0,0,Cartagena,Valparaíso,2014 al 2015,train
472,2015-01-11,16,-33.08139,-71.37028,0.04,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
473,2015-01-11,19,-33.34667,-71.35139,1.2,0,0,Casablanca,Valparaíso,2014 al 2015,train
474,2015-01-12,12,-33.4475,-71.66083,0.15,0,0,El Tabo,Valparaíso,2014 al 2015,train
475,2015-01-12,13,-33.3975,-71.64444,9.4,0,0,El Quisco,Valparaíso,2014 al 2015,train
476,2015-01-12,14,-33.0175,-71.23333,0.17,0,0,Limache,Valparaíso,2014 al 2015,train
477,2015-01-12,15,-33.55972,-71.60111,6.7,0,0,Cartagena,Valparaíso,2014 al 2015,train
478,2015-01-12,15,-32.92056,-71.405,1.2,0,0,Limache,Valparaíso,2014 al 2015,train
479,2015-01-12,17,-33.03444,-71.39167,0.08,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
480,2015-01-12,19,-33.39611,-71.645,0.2,0,0,El Quisco,Valparaíso,2014 al 2015,train
481,2015-01-13,18,-32.79944,-71.17222,1.5,0,0,Hijuelas,Valparaíso,2014 al 2015,train
482,2015-01-13,21,-33.13278,-71.57639,0.05,0,0,Valparaíso,Valparaíso,2014 al 2015,train
483,2015-01-14,12,-33.78417,-71.69694,0.4,0,0,Santo Domingo,Valparaíso,2014 al 2015,train
484,2015-01-14,13,-33.47806,-71.61861,0.1,0,0,El Tabo,Valparaíso,2014 al 2015,train
485,2015-01-14,14,-33.62722,-71.5925,0.6,0,0,San Antonio,Valparaíso,2014 al 2015,train
486,2015-01-14,16,-32.98556,-71.22222,5.0,0,0,Limache,Valparaíso,2014 al 2015,train
487,2015-01-14,17,-33.56694,-71.53417,0.3,0,0,Cartagena,Valparaíso,2014 al 2015,train
488,2015-01-14,17,-32.43278,-71.30694,0.78,0,0,Papudo,Valparaíso,2014 al 2015,train
489,2015-01-15,13,-32.43306,-71.30639,0.04,0,0,Papudo,Valparaíso,2014 al 2015,train
490,2015-01-16,15,-33.565,-71.60333,3.4,0,0,San Antonio,Valparaíso,2014 al 2015,train
491,2015-01-16,16,-32.80778,-71.20944,7.22,0,0,La Cruz,Valparaíso,2014 al 2015,train
492,2015-01-17,8,-32.83611,-71.14722,0.43,0,0,Calera,Valparaíso,2014 al 2015,train
493,2015-01-17,18,-33.55944,-71.60889,0.1,0,0,Cartagena,Valparaíso,2014 al 2015,train
494,2015-01-18,17,-32.40806,-71.20306,0.01,0,0,La Ligua,Valparaíso,2014 al 2015,train
495,2015-01-18,20,-33.61167,-71.58889,0.6,0,0,San Antonio,Valparaíso,2014 al 2015,train
496,2015-01-18,20,-33.12972,-71.57222,0.3,0,0,Valparaíso,Valparaíso,2014 al 2015,train
497,2015-01-19,15,-33.57639,-71.62056,0.6,0,0,San Antonio,Valparaíso,2014 al 2015,train
498,2015-01-20,16,-32.815,-71.24167,0.5,0,0,La Cruz,Valparaíso,2014 al 2015,train
499,2015-01-20,19,-33.53972,-71.57778,0.8,0,0,Cartagena,Valparaíso,2014 al 2015,train
500,2015-01-21,12,-32.82333,-70.99389,0.9,0,0,Llay-Llay,Valparaíso,2014 al 2015,train
501,2015-01-22,15,-32.99806,-71.51111,0.04,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
502,2015-01-22,18,-33.62972,-71.59056,1.7,0,0,San Antonio,Valparaíso,2014 al 2015,train
503,2015-01-23,1,-33.02944,-71.48944,0.06,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
504,2015-01-23,10,-33.57806,-71.50083,0.03,0,0,San Antonio,Valparaíso,2014 al 2015,train
505,2015-01-23,13,-33.5675,-71.59556,0.03,0,0,San Antonio,Valparaíso,2014 al 2015,train
506,2015-01-23,14,-32.90028,-71.36333,0.16,0,0,Quillota,Valparaíso,2014 al 2015,train
507,2015-01-23,14,-33.05972,-71.44417,0.1,0,0,Quilpué,Valparaíso,2014 al 2015,train
508,2015-01-24,16,-33.03667,-71.49333,0.09,0,0,Viña del Mar,Valparaíso,2014 al 2015,train
509,2015-01-24,19,-33.56444,-71.60833,1.5,0,0,San Antonio,Valparaíso,2014 al 2015,train
510,2015-01-25,17,-32.80333,-71.20528,1.2,0,0,Calera,Valparaíso,2014 al 2015,train
511,2015-01-26,14,-33.03028,-71.20694,7.05,0,0,Limache,Valparaíso,2014 al 2015,train
512,2015-01-26,17,-32.83139,-71.15444,6.88,0,0,Calera,Valparaíso,2014 al 2015,train
513,2015-01-26,17,-33.03361,-71.39139,0.09,0,0,Villa Alemana,Valparaíso,2014 al 2015,train
